,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,0.6839323814213031,0.7195506869662087,0.7393215766598391,0.8303805268833769,0.9993674000140578,1.1340912756007095,1.262210338680927,1.288872166306086,1.0823509599191647,1.2311486962649754,1.2169381887877335,1.1861403079931556,0.9363697901556909,1.1414141414141414,1.1523382447149264,1.1447782546494993,1.1181571114274622,1.0693138768065105,1.076032076032076,0.8908504974078745,0.6035825545171339,1.0424989375265619,0.9725868725868726,1.016659975913288,1.0702984177848989,1.0367908486628536,1.0947070572569906,1.3740458015267176,1.1142857142857143,1.2361111111111112,1.3366013071895424,1.6571428571428573,1.3971119133574008,1.349264705882353,1.3888888888888888,1.3145539906103287,1.3937823834196892,1.6285714285714286
quickRatio,0.3125225668800263,0.3055607129595247,0.307088974371784,0.38098906177784625,0.41020594643986785,0.4578293823576842,0.5088235294117647,0.5253503903677923,0.4588245200404176,0.48414376321353064,0.5240776233828461,0.49474456123197263,0.4386422976501306,0.5833043074422385,0.5484945547725817,0.5716738197424893,0.618480652258315,0.5228006173705626,0.5778140778140778,0.4578954742889169,0.31853582554517135,0.48002549936251593,0.444980694980695,0.4630670413488559,0.480472661726417,0.36558973566238984,0.37350199733688416,0.47837150127226463,0.38095238095238093,0.43333333333333335,0.4869281045751634,0.6938775510204082,0.49097472924187724,0.4411764705882353,0.48717948717948717,0.460093896713615,0.48704663212435234,0.5571428571428572
cashRatio,0.13904480551452486,0.07213145191236539,0.04825897986711295,0.0959276947568428,0.08322204259506571,0.09079180777293985,0.06889483065953654,0.05926065280782617,0.06652071404513304,0.05426356589147287,0.06085289889793963,0.048276704962111956,0.037617251716468424,0.05329153605015674,0.06278026905829596,0.043347639484978544,0.09097968163582244,0.03521818436929985,0.07024057024057025,0.043855961888748775,0.023267133956386292,0.025499362515937103,0.03416988416988417,0.02709755118426335,0.044862807931103546,0.019322924717885298,0.02596537949400799,0.03307888040712468,0.004761904761904762,0.016666666666666666,0.016339869281045753,0.21224489795918366,0.039711191335740074,0.025735294117647058,0.017094017094017096,0.014084507042253521,0.02072538860103627,0.02142857142857143
daysOfSalesOutstanding,34.43888025993966,34.32668212589296,34.96209950267153,41.912972425063614,38.48985605803015,38.67234597211554,42.45946455505279,43.86125527477325,42.36298639828608,42.15031371700562,42.29965835531048,41.77015131104915,47.650160549014664,57.13685618270352,50.93929465469003,52.004050925925924,58.892407568680234,55.885398308071906,53.77456896551724,45.44621413222096,52.13303508358841,38.90253624993772,41.29073414491521,44.01887840088839,45.82251082251082,43.98773336202722,44.96813783337267,41.03494796351022,39.19396493135789,38.34302121997339,39.72789115646258,34.563839178236094,37.3852835136021,38.24292999536393,41.1499436302142,39.71935853379153,41.666666666666664,36.83396124865447
daysOfInventoryOutstanding,114.18067799690992,91.32694169451297,94.49165377144173,102.53709408973405,107.0042251337313,101.38413442751074,103.67568643056109,100.53243001302084,93.67175763645467,102.98400073559836,90.83632952946694,87.27197168748994,84.85225587799195,91.05949895615868,92.4463104007991,80.72521537868073,84.18823684383851,96.58789204959884,76.39708897088971,72.45289079229121,79.53714013042787,69.36866022884038,77.78027857992186,81.93811219946572,84.06455553467393,121.857466457571,136.13434916840953,122.89175582127123,115.99053414469236,110.75578116187253,104.07420663326174,98.73433428465071,99.26778242677824,112.55280202759785,107.65610291810479,108.60786397449522,116.82902584493041,109.2720223993108
operatingCycle,148.6195582568496,125.65362382040593,129.45375327411327,144.45006651479767,145.49408119176144,140.05648039962628,146.13515098561388,144.39368528779409,136.03474403474075,145.13431445260397,133.13598788477742,129.04212299853907,132.5024164270066,148.1963551388622,143.38560505548912,132.72926630460665,143.08064441251875,152.47329035767075,130.17165793640694,117.89910492451217,131.6701752140163,108.27119647877811,119.07101272483706,125.95699060035412,129.88706635718475,165.8451998195982,181.1024870017822,163.92670378478147,155.18449907605026,149.09880238184593,143.80209778972431,133.2981734628868,136.65306594038034,150.79573202296177,148.806046548319,148.32722250828675,158.49569251159707,146.10598364796527
daysOfPayablesOutstanding,114.14750522584748,96.53617938228038,85.32249036973627,82.70955062148093,63.780913249089075,58.75087924970692,54.045563072025466,57.52136230468751,57.23877482891003,61.518550871224306,57.57151789901516,55.506461472465006,51.43322389324296,51.49878218510787,51.133724559870146,46.51086537225151,46.9021273793058,47.60175054704595,50.45749624162908,47.93718772305496,53.78916812470177,44.073683356325574,45.22974350263292,48.85084594835263,52.681826724299945,43.47055236103851,46.60193207847824,43.643801132787914,44.83322064457967,39.114495205865765,41.80386542591267,34.42114406253878,32.34063499876938,32.378203323007604,46.95638531534358,38.14204746723344,41.36182902584493,29.872926986861945
cashConversionCycle,34.472053031002105,29.117444438125546,44.131262904376996,61.74051589331674,81.71316794267236,81.30560114991937,92.08958791358842,86.87232298310659,78.79596920583072,83.61576358137967,75.56446998576226,73.53566152607407,81.06919253376364,96.69757295375433,92.25188049561898,86.21840093235514,96.17851703321296,104.8715398106248,79.71416169477786,69.96191720145721,77.88100708931452,64.19751312245253,73.84126922220415,77.10614465200149,77.2052396328848,122.3746474585597,134.50055492330398,120.28290265199355,110.35127843147059,109.98430717598016,101.99823236381164,98.87702940034802,104.31243094161096,118.41752869995418,101.84966123297541,110.18517504105331,117.13386348575213,116.23305666110333
grossProfitMargin,0.4106903754485566,0.4011856229195497,0.43846253397178725,0.41583748784675534,0.4152102459480902,0.4043712031282732,0.4077582956259427,0.40398700101857693,0.40301928155049577,0.41175356988316747,0.42486813713737714,0.41577644810626235,0.40552792293647294,0.40868253206227284,0.41032248564276247,0.39992283950617286,0.3989787031905629,0.3959287980260839,0.3692241379310345,0.409682720262925,0.4078643748528373,0.385968408988988,0.3740896284089097,0.3764575235980011,0.3857431457431457,0.382471619949427,0.40754071276846826,0.3875112424514969,0.3969009106972951,0.37915820435604736,0.36643990929705217,0.3532621779953455,0.334070796460177,0.34149281409364857,0.34672542789791944,0.35337915234822453,0.3618721461187215,0.3752691065662002
