,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,0.7133868697739879,0.7824804718635422,0.6707965840683187,0.7409151096071797,0.7526515444762716,0.7148647168364552,0.7103825136612022,1.0113800578034682,0.8785286569717707,0.9536262733769195,0.9089925834363412,1.0517550143266476,1.0252583237657864,0.8403480731664003,0.6326145128285849,0.8024809160305344,0.9134792930625165,0.806469449820293,0.591743119266055,0.67612076852699,0.7559539737757559,0.49474274498808357,0.6454197143852316,0.6688323742342677,0.8048973143759873,0.8199018920812894,0.8524118070554355,0.9082069233761182,0.965818759936407,1.1145621181262728,1.249728555917481,1.2807215332581736,1.3041112454655381,1.3978819969742813,1.4518900343642611
quickRatio,0.36426856527858265,0.42914076199585527,0.38184236315273695,0.4544652052376048,0.4463110629403112,0.3780260707635009,0.29630868740939,0.44761560693641617,0.3246364414029085,0.45932796107647866,0.3502781211372064,0.4274713467048711,0.3953310371220819,0.32338838572189665,0.2657012435070046,0.333206106870229,0.5903455552624637,0.4918440696709981,0.3548065416832868,0.40919487648673375,0.5177950227455178,0.34123089864012335,0.47997213514454895,0.5045479858919621,0.5126382306477093,0.5351553375379584,0.41792656587473004,0.44340723453908987,0.41255961844197137,0.5066191446028513,0.5320304017372421,0.6674182638105975,0.5616686819830713,0.8300554715078164,0.9146620847651775
cashRatio,0.08816955045947512,0.15742069185397736,0.09771804563908722,0.1566867735765779,0.15289928001858016,0.15379559645087085,0.07917921266867403,0.11903901734104046,0.08953521528371827,0.19993918199787136,0.06906674907292955,0.12356733524355301,0.07979334098737084,0.03569525839104955,0.02628679364079962,0.038549618320610685,0.09839092587707729,0.08598285872269837,0.05444754686876745,0.08623055809698078,0.05485683703505485,0.07542408523762793,0.16701497735980494,0.11156487841098942,0.11716692996313849,0.18033169820135483,0.05003599712023038,0.06923376118241929,0.038553259141494434,0.0539714867617108,0.10097719869706841,0.018038331454340473,0.018742442563482467,0.024205748865355523,0.027491408934707903
daysOfSalesOutstanding,59.74355828220859,58.09258135300434,63.057459033836984,64.15353219573618,69.52905106554081,42.721424895648695,38.48242811501597,38.85614794873295,36.39626292556087,35.265900209548626,38.05568285976168,39.344788159817064,35.142465113563375,38.51364554158796,38.67128726664809,41.57886970635974,57.194169047218956,47.62421118122833,52.10825670679685,50.75135401280157,62.73097556129545,59.735865343116096,57.5203893712181,61.272301958607564,52.92817146167214,60.395969498910674,44.95962396046764,41.36294027565084,33.547627895453985,40.30869565217392,35.9878306221284,45.696850393700785,34.65860400829302,34.95059151009047,34.1553909699473
daysOfInventoryOutstanding,86.66921168161862,73.91621438263229,63.127438231469434,74.57263960180433,90.46952957947256,71.76485577413108,65.15139153295259,85.44056228990526,109.5544080068143,120.60407569141192,107.30859267419443,127.28991596638656,84.8781606183676,82.2123685449694,84.7928007023705,74.66226559510142,52.32833281781627,55.762142611091974,56.61114195817139,66.94385078686614,50.28316676464824,55.68533969010727,48.89189661194551,35.623274434014355,54.665898617511516,122.59648452426443,141.77944325481798,,,,,,,,
operatingCycle,146.4127699638272,132.00879573563662,126.18489726530642,138.7261717975405,159.99858064501336,114.48628066977977,103.63381964796855,124.29671023863821,145.95067093237517,155.86997590096055,145.36427553395612,166.63470412620362,120.02062573193098,120.72601408655736,123.46408796901859,116.24113530146116,109.52250186503522,103.3863537923203,108.71939866496824,117.6952047996677,113.0141423259437,115.42120503322337,106.41228598316361,96.89557639262192,107.59407007918367,182.9924540231751,186.73906721528562,,,,,,,,
daysOfPayablesOutstanding,97.7467073869059,79.14730325644504,90.60395896546741,87.3184009954892,91.86787241625089,70.87198043012945,52.71008974707642,51.16023225017826,53.90278960817717,82.51018922852984,64.08358578903884,75.48786181139123,59.7733525481462,69.55109088055251,69.2827041264267,85.83716035208572,49.957469842251776,44.006200482259736,66.60929113455488,60.065086458130956,62.15657456398197,55.623190873488845,65.46542088718128,52.855466593042514,55.226574500768045,109.48605273213603,125.9914346895075,,,,,,,,
cashConversionCycle,48.666062576921306,52.86149247919158,35.580938299839005,51.4077708020513,68.13070822876247,43.61430023965032,50.923729900892134,73.13647798845994,92.047881324198,73.35978667243072,81.28068974491728,91.14684231481239,60.24727318378478,51.17492320600485,54.1813838425919,30.40397494937544,59.56503202278345,59.38015331006057,42.11010753041336,57.63011834153675,50.857567761961725,59.79801415973453,40.94686509598233,44.040109799579405,52.36749557841562,73.50640129103907,60.747632525778116,,,,,,,,
grossProfitMargin,0.48574233128834354,0.4494607591390821,0.4108533730580975,0.44170900091181453,0.43586650583031766,0.4390188118245755,0.4026642118373315,0.425469655293498,0.4320614379875431,0.6109191821940307,0.5839825847846013,0.5918185860382392,0.5543294213814445,0.5850322412557807,0.6033017553636111,0.6144311642319611,0.45672996135103344,0.4839569816016354,0.4878187505924732,0.4931560807483998,0.49304589707927676,0.4930513595166163,0.4978514426028238,0.425580842121957,0.49720023170496236,0.7149237472766885,0.7185729781848861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
