,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987
period,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY,FY
currentRatio,1.1919019104647848,1.0988833746898263,1.180620258219087,1.2573877446590764,1.4765515304689694,1.4275812274368231,1.5081651022245082,1.4100322754168908,1.114431082331175,1.1628458498023715,1.2089345492323675,1.176876809979951,0.9711914641375222,1.0846506130890825,1.441199809554039,1.3185270805812417,1.3920145190562614,1.2717173961341923,1.2831531769048248,1.2361930294906167,1.0788213627992633,1.253781512605042,1.487382840663302,1.6545419367321272,1.6931540342298288,1.601025641025641,1.9636075949367089,1.9029850746268657,1.6397849462365592,1.8667122351332877,1.8613333333333333,2.5806451612903225,2.8974358974358974,3.2058823529411766,2.8846153846153846
quickRatio,0.6230396350156829,0.41910669975186104,0.3986423532543591,0.5349878470001279,0.7396798652064027,0.6415884476534296,0.6645235952166645,0.5660301237224314,0.41905642923219244,0.3937888198757764,0.40090038093039365,0.43840498997549565,0.2818020154119739,0.3029989658738366,0.6889382637676559,0.6998018494055482,0.7507562008469449,0.6551877360586537,0.5895069865541788,0.5847184986595174,0.39042357274401474,0.5675070028011204,0.71521268925739,0.5957240979007449,0.30440097799511,0.3630769230769231,0.5237341772151899,0.31343283582089554,0.2903225806451613,0.8803827751196173,0.47733333333333333,0.6270161290322581,0.28205128205128205,0.29411764705882354,0.46153846153846156
cashRatio,0.5221937078224503,0.27655086848635235,0.2635431918008785,0.14084687220161188,0.31451839370963214,0.2853429602888087,0.3127169859843127,0.36013986013986016,0.16891766882516188,0.13540372670807455,0.12732309823386817,0.20338605480062374,0.05903971547125074,0.2124390604225144,0.1912394857959054,0.11245046235138706,0.07138535995160314,0.5776494112419462,0.5046137621935144,0.4973190348525469,0.2751381215469613,0.4207282913165266,0.5666906993511175,0.503144045661217,0.1100244498777506,0.0882051282051282,0.22943037974683544,0.14925373134328357,0.03763440860215054,0.7710184552289815,0.36133333333333334,0.4798387096774194,0.02564102564102564,0.029411764705882353,0.11538461538461539
daysOfSalesOutstanding,8.194003639287377,9.610545854530455,8.640010261433336,9.083651633413204,12.477603228180596,10.72986237603724,11.581843873174844,11.257250648431974,21.891094599090607,16.470170594615915,17.04766072565245,14.836801223487745,15.146506719982227,5.006746120980437,5.56631602382145,5.987098029045644,4.989428790143259,5.18943251721188,5.611095197173685,6.071847731795683,7.4538396294121485,7.65407395549864,7.460805715419726,4.179189299131392,7.468150817140651,13.554108355272275,13.364173228346456,8.011306950448953,10.589506172839506,6.281596213832419,4.776624548736462,5.19496977968415,7.199211045364891,7.482915717539863,13.744769874476988
daysOfInventoryOutstanding,55.83090299544823,56.22238761536171,59.97584907953095,58.90890782339272,59.251743817374766,60.77718072130283,60.351207976479614,59.97066014669927,69.65050094380717,54.884553826778266,57.22807157480524,53.34869718122236,50.9993532645442,56.38415854578863,54.12184796613289,52.69310613268748,49.69982806380743,51.8558583106267,47.5359643539147,54.33968484209138,52.57642455368061,42.78388278388279,46.27757575757576,55.64942437874585,61.55840286054828,69.79223053653877,75.51150603782183,91.32156862745099,68.30089820359281,67.10939615488762,67.77357392316648,87.71317829457365,95.21739130434783,106.77611940298507,126.42458100558659
operatingCycle,64.0249066347356,65.83293346989217,68.61585934096429,67.99255945680592,71.72934704555536,71.50704309734007,71.93305184965446,71.22791079513124,91.54159554289778,71.35472442139418,74.27573230045769,68.1854984047101,66.14585998452642,61.39090466676907,59.68816398995434,58.68020416173313,54.68925685395069,57.04529082783858,53.14705955108838,60.411532573887065,60.03026418309276,50.43795673938143,53.738381472995485,59.82861367787724,69.02655367768892,83.34633889181104,88.87567926616829,99.33287557789994,78.89040437643231,73.39099236872003,72.55019847190295,92.9081480742578,102.41660234971272,114.25903512052494,140.16935088006358
daysOfPayablesOutstanding,69.43048325111069,57.46114915153319,58.290448994471106,55.109062742060416,60.71354670760605,53.54552647194567,58.67154544292471,57.137224938875306,73.67837955568463,51.36987379634245,47.49435005716413,51.30654872915224,53.61745597789341,51.461922105194084,52.8588256948279,51.051379638439585,49.22915273665106,50.42370572207084,50.997772119669,58.93617722687413,52.754952311078505,47.48143748143748,44.77333333333333,38.14356755824482,26.537544696066746,39.16733004298679,33.847117794486216,42.082352941176474,32.23802395209581,33.95004061738424,29.673069460613117,28.011627906976745,21.47058823529412,25.059701492537314,24.46927374301676
cashConversionCycle,-5.405576616375086,8.371784318358976,10.325410346493186,12.883496714745505,11.015800337949308,17.961516625394403,13.261506406729751,14.09068585625593,17.863215987213152,19.984850625051727,26.781382243293564,16.878949675557863,12.528404006633018,9.928982561574983,6.8293382951264405,7.628824523293545,5.460104117299629,6.6215851057677355,2.1492874314193813,1.4753553470129361,7.275311872014257,2.9565192579439454,8.965048139662152,21.685046119632425,42.48900898162218,44.17900884882425,55.028561471682075,57.25052263672347,46.652380424336506,39.440951751335795,42.877129011289824,64.89652016728105,80.9460141144186,89.19933362798763,115.70007713704682
grossProfitMargin,0.22371038043248276,0.23025803199046702,0.23230485785582686,0.2343004910915518,0.23957566682739892,0.23259461647439789,0.22427427551501028,0.22848384814902145,0.23622047244094488,0.24833842816290308,0.2518499363462763,0.24469754899987925,0.24431856047984005,0.23851285510831272,0.24403072299215228,0.25045383817427386,0.23675864834323626,0.2524544750886055,0.2499761290938604,0.22605500841965606,0.1996476805637111,0.1915319353289579,0.18138519547529272,0.16756000095714388,0.13627589756788058,0.12969377857835665,0.1360236220472441,0.1519787163285667,0.17530864197530865,0.20555017747660537,0.22472924187725632,0.24546695262234353,0.22879684418145957,0.23917995444191345,0.2510460251046025
